Flat profile:

Each sample counts as 0.02 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
                0.00    0.00       1/42          Make_SC_Window [159]
                0.00    0.00       2/42          User_Message_Def [228]
                0.00    0.00      37/42          BusyWin_New [133]
[196]    0.0    0.00    0.00      42         Set_Param_Menu [196]
-----------------------------------------------
                0.00    0.00       2/42          realloc [141]
                0.00    0.00      40/42          fclose [205]
[197]    0.0    0.00    0.00      42         free [197]
-----------------------------------------------
                0.00    0.00      20/40          fclose [205]
                0.00    0.00      20/40          freopen [139]
[198]    0.0    0.00    0.00      40         __fclose [198]
                0.00    0.00      40/168         __fflush [183]
                0.00    0.00      20/32          close [202]
-----------------------------------------------
                0.00    0.00       1/37          saveILBM [76]
                0.00    0.00       1/37          Cloud_Generate [50]
                0.00    0.00       1/37          InitDEMMap [5]
                0.00    0.00       1/37          makesky [77]
                0.00    0.00       1/37          Reflection_Render [61]
                0.00    0.00       1/37          Raster_Fract [51]
                0.00    0.00       1/37          MapCloudObject [15]
                0.00    0.00       2/37          HaloEffect [71]
                0.00    0.00       2/37          Image_Composite [64]
                0.00    0.00       2/37          maptopoobject [6]
                0.00    0.00       4/37          LoadImage [63]
                0.00    0.00      20/37          MapCloudLayer [16]
[199]    0.0    0.00    0.00      37         BusyWin_Del [199]
                0.00    0.00      37/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/37          Cloud_Load [93]
                0.00    0.00       1/37          Database_Load [126]
                0.00    0.00       1/37          Wave_Load [122]
                0.00    0.00       2/37          loadparams [97]
                0.00    0.00       2/37          maptopoobject [6]
                0.00    0.00       2/37          LoadProject [85]
                0.00    0.00       6/37          InitDEMMap [5]
                0.00    0.00       8/37          __static__VertexIndex_New.part.1__...MapTopoObject.c__MapTopoObject.c [118]
                0.00    0.00      14/37          initinterview [83]
[200]    0.0    0.00    0.00      37         strcmp [200]
-----------------------------------------------
                0.00    0.00      32/32          open [135]
[201]    0.0    0.00    0.00      32         _setup_file [201]
-----------------------------------------------
                0.00    0.00       1/32          saveILBM [76]
                0.00    0.00       4/32          LoadImage [63]
                0.00    0.00       7/32          readDEM [143]
                0.00    0.00      20/32          __fclose [198]
[202]    0.0    0.00    0.00      32         close [202]
-----------------------------------------------
                0.00    0.00       3/28          Handle_ES_Window [99]
                0.00    0.00      25/28          Disable_ES_Window [238]
[203]    0.0    0.00    0.00      28         Disable_ES_Gads [203]
-----------------------------------------------
                0.00    0.00       1/27          Log_ElapsedTime [136]
                0.00    0.00       2/27          globemap [4]
                0.00    0.00       2/27          BusyWin_New [133]
                0.00    0.00      22/27          BusyWin_Update [75]
[204]    0.0    0.00    0.00      27         time [204]
-----------------------------------------------
                0.00    0.00       1/20          Cloud_Load [93]
                0.00    0.00       1/20          Database_Load [126]
                0.00    0.00       1/20          loadparams [97]
                0.00    0.00       1/20          loadparamsV2 [100]
                0.00    0.00       1/20          SaveProject [104]
                0.00    0.00       1/20          Wave_Load [122]
                0.00    0.00       2/20          LoadProject [85]
                0.00    0.00       4/20          InitCloudMap [13]
                0.00    0.00       8/20          __static__VertexIndex_New.part.1__...MapTopoObject.c__MapTopoObject.c [118]
[205]    0.0    0.00    0.00      20         fclose [205]
                0.00    0.00      40/42          free [197]
                0.00    0.00      20/40          __fclose [198]
-----------------------------------------------
                0.00    0.00      20/20          freopen [139]
[206]    0.0    0.00    0.00      20         isatty [206]
-----------------------------------------------
                0.00    0.00       2/19          saveILBM [76]
                0.00    0.00       3/19          tell [222]
                0.00    0.00       4/19          LoadImage [63]
                0.00    0.00      10/19          FindIFFChunk [216]
[207]    0.0    0.00    0.00      19         lseek [207]
                0.00    0.00      19/397         _lx_fhfromfd [176]
-----------------------------------------------
                0.00    0.00       1/18          Database_LoadDisp [124]
                0.00    0.00       1/18          Rexx_New [249]
                0.00    0.00       2/18          initinterview [83]
                0.00    0.00       6/18          ModeList_Choose [147]
                0.00    0.00       8/18          InitDEMMap [5]
[208]    0.0    0.00    0.00      18         strlen [208]
-----------------------------------------------
                0.00    0.00      16/16          setfloat [129]
[209]    0.0    0.00    0.00      16         TrimZeros [209]
-----------------------------------------------
                0.00    0.00       1/8           WCS_App_Startup [253]
                0.00    0.00       1/8           Close_Log_Window [233]
                0.00    0.00       2/8           WCS_App_EventLoop [3]
                0.00    0.00       2/8           User_Message_Def [228]
                0.00    0.00       2/8           Make_Log_Window [108]
[210]    0.0    0.00    0.00       8         MUI2_MenuCheck_Hack [210]
-----------------------------------------------
                0.00    0.00       8/8           maptopoobject [6]
[211]    0.0    0.00    0.00       8         VertexIndex_Del [211]
                0.00    0.00      64/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       7/7           FreeAllVectors [240]
[212]    0.0    0.00    0.00       7         freevecarray [212]
-----------------------------------------------
                0.00    0.00       6/6           BuildRotationMatrix [223]
[213]    0.0    0.00    0.00       6         RotationMatrix3D [213]
-----------------------------------------------
                0.00    0.00       5/5           setview [125]
[214]    0.0    0.00    0.00       5         rotate [214]
-----------------------------------------------
                0.00    0.00       4/4           LoadImage [63]
[215]    0.0    0.00    0.00       4         CheckIFF [215]
                0.00    0.00       6/225         read [181]
                0.00    0.00       6/48          strncmp [191]
-----------------------------------------------
                0.00    0.00       4/4           LoadImage [63]
[216]    0.0    0.00    0.00       4         FindIFFChunk [216]
                0.00    0.00      14/225         read [181]
                0.00    0.00      14/48          strncmp [191]
                0.00    0.00      10/19          lseek [207]
-----------------------------------------------
                0.00    0.00       4/4           BuildRotationMatrix [223]
[217]    0.0    0.00    0.00       4         Multiply3x3Matrices [217]
-----------------------------------------------
                0.00    0.00       3/3           DisposeEcotypes [226]
[218]    0.0    0.00    0.00       3         Ecotype_Del [218]
                0.00    0.00      12/374         free_Memory [178]
                0.00    0.00       3/3           FoliageGroup_Del [219]
-----------------------------------------------
                0.00    0.00       3/3           Ecotype_Del [218]
[219]    0.0    0.00    0.00       3         FoliageGroup_Del [219]
                0.00    0.00       9/374         free_Memory [178]
                0.00    0.00       3/3           Foliage_Del [220]
-----------------------------------------------
                                   5             Foliage_Del [220]
                0.00    0.00       3/3           FoliageGroup_Del [219]
[220]    0.0    0.00    0.00       3+5       Foliage_Del [220]
                0.00    0.00      21/374         free_Memory [178]
                                   5             Foliage_Del [220]
-----------------------------------------------
                0.00    0.00       1/3           globemap [4]
                0.00    0.00       2/3           CloudData_Del [224]
[221]    0.0    0.00    0.00       3         WaveData_Del [221]
                0.00    0.00      19/374         free_Memory [178]
                0.00    0.00       1/2           FreeGenericKeyTable [227]
-----------------------------------------------
                0.00    0.00       3/3           saveILBM [76]
[222]    0.0    0.00    0.00       3         tell [222]
                0.00    0.00       3/19          lseek [207]
-----------------------------------------------
                0.00    0.00       2/2           setview [125]
[223]    0.0    0.00    0.00       2         BuildRotationMatrix [223]
                0.00    0.00       6/6           RotationMatrix3D [213]
                0.00    0.00       4/4           Multiply3x3Matrices [217]
-----------------------------------------------
                0.00    0.00       1/2           Cloud_Load [93]
                0.00    0.00       1/2           InitCloudMap [13]
[224]    0.0    0.00    0.00       2         CloudData_Del [224]
                0.00    0.00      24/374         free_Memory [178]
                0.00    0.00       2/3           WaveData_Del [221]
                0.00    0.00       1/2           FreeGenericKeyTable [227]
-----------------------------------------------
                0.00    0.00       1/2           LoadProject [85]
                0.00    0.00       1/2           main [1]
[225]    0.0    0.00    0.00       2         DirList_Del [225]
                0.00    0.00       4/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/2           loadparams [97]
                0.00    0.00       1/2           main [1]
[226]    0.0    0.00    0.00       2         DisposeEcotypes [226]
                0.00    0.00       3/3           Ecotype_Del [218]
-----------------------------------------------
                0.00    0.00       1/2           CloudData_Del [224]
                0.00    0.00       1/2           WaveData_Del [221]
[227]    0.0    0.00    0.00       2         FreeGenericKeyTable [227]
                0.00    0.00      10/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/2           WCS_App_EventLoop [3]
                0.00    0.00       1/2           loadparams [97]
[228]    0.0    0.00    0.00       2         User_Message_Def [228]
                0.00    0.00       2/42          Set_Param_Menu [196]
                0.00    0.00       2/8           MUI2_MenuCheck_Hack [210]
-----------------------------------------------
                0.00    0.00       1/2           loadparams [97]
                0.00    0.00       1/2           LoadProject [85]
[229]    0.0    0.00    0.00       2         getfilenameptrn [229]
-----------------------------------------------
                0.00    0.00       2/2           InitCloudMap [13]
[230]    0.0    0.00    0.00       2         rmdir [230]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[231]    0.0    0.00    0.00       1         BitmapImage_Load [231]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[232]    0.0    0.00    0.00       1         BitmapImage_Unload [232]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_Del [252]
[233]    0.0    0.00    0.00       1         Close_Log_Window [233]
                0.00    0.00       1/374         free_Memory [178]
                0.00    0.00       1/8           MUI2_MenuCheck_Hack [210]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[234]    0.0    0.00    0.00       1         Close_Render_Window [234]
                0.00    0.00       1/1           closesharedwindow [258]
-----------------------------------------------
                0.00    0.00       1/1           Handle_SC_Window [155]
[235]    0.0    0.00    0.00       1         Close_SC_Window [235]
                0.00    0.00       1/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/1           InitCloudMap [13]
[236]    0.0    0.00    0.00       1         CloudWave_Init [236]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_Del [252]
[237]    0.0    0.00    0.00       1         DataBase_Del [237]
-----------------------------------------------
                0.00    0.00       1/1           Set_ES_Window [130]
[238]    0.0    0.00    0.00       1         Disable_ES_Window [238]
                0.00    0.00      25/28          Disable_ES_Gads [203]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[239]    0.0    0.00    0.00       1         DitherTable_Del [239]
-----------------------------------------------
                0.00    0.00       1/1           __static__DataBase_Del.part.2__...DataBase.c__DataBase.c [255]
[240]    0.0    0.00    0.00       1         FreeAllVectors [240]
                0.00    0.00       7/7           freevecarray [212]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[241]    0.0    0.00    0.00       1         FreeKeyTable [241]
                0.00    0.00      61/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[242]    0.0    0.00    0.00       1         FreeTrigTables [242]
                0.00    0.00       4/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[243]    0.0    0.00    0.00       1         InitVectorMap [243]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[244]    0.0    0.00    0.00       1         LoadForestModels [244]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[245]    0.0    0.00    0.00       1         ModeList_Del [245]
                0.00    0.00      45/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/1           setview [125]
[246]    0.0    0.00    0.00       1         NegateVector [246]
-----------------------------------------------
                0.00    0.00       1/1           LoadProject [85]
[247]    0.0    0.00    0.00       1         ResetTimeLines [247]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_Del [252]
[248]    0.0    0.00    0.00       1         Rexx_Del [248]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_New [160]
[249]    0.0    0.00    0.00       1         Rexx_New [249]
                0.00    0.00       1/18          strlen [208]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[250]    0.0    0.00    0.00       1         UndoPar [250]
-----------------------------------------------
                0.00    0.00       1/1           setview [125]
[251]    0.0    0.00    0.00       1         UnitVector [251]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[252]    0.0    0.00    0.00       1         WCS_App_Del [252]
                0.00    0.00       2/374         free_Memory [178]
                0.00    0.00       1/1           __static__DataBase_Del.part.2__...DataBase.c__DataBase.c [255]
                0.00    0.00       1/1           DataBase_Del [237]
                0.00    0.00       1/1           Close_Log_Window [233]
                0.00    0.00       1/1           __static__Rexx_Del.part.2__...RexxSupport.c__RexxSupport.c [256]
                0.00    0.00       1/1           Rexx_Del [248]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[253]    0.0    0.00    0.00       1         WCS_App_Startup [253]
                0.00    0.00       1/50          KeyButtonFunc [187]
                0.00    0.00       1/8           MUI2_MenuCheck_Hack [210]
                0.00    0.00       1/113         MUI_DoNotiPresFal [186]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[254]    0.0    0.00    0.00       1         Wave_Init [254]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_Del [252]
[255]    0.0    0.00    0.00       1         __static__DataBase_Del.part.2__...DataBase.c__DataBase.c [255]
                0.00    0.00       1/1           FreeAllVectors [240]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_Del [252]
[256]    0.0    0.00    0.00       1         __static__Rexx_Del.part.2__...RexxSupport.c__RexxSupport.c [256]
                0.00    0.00       1/138913      Rexx_GetMsg [169]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[257]    0.0    0.00    0.00       1         closebitmaps [257]
                0.00    0.00       2/374         free_Memory [178]
-----------------------------------------------
                0.00    0.00       1/1           Close_Render_Window [234]
[258]    0.0    0.00    0.00       1         closesharedwindow [258]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[259]    0.0    0.00    0.00       1         freeQCmaps [259]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[260]    0.0    0.00    0.00       1         getcwd [260]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_EventLoop [3]
[261]    0.0    0.00    0.00       1         initmopar [261]
-----------------------------------------------
                0.00    0.00       1/1           WCS_App_EventLoop [3]
[262]    0.0    0.00    0.00       1         initpar [262]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[263]    0.0    0.00    0.00       1         make_window [263]
-----------------------------------------------
                0.00    0.00       1/1           globemap [4]
[264]    0.0    0.00    0.00       1         setvalues [264]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [46] ACos_Table            [108] Make_Log_Window        [47] creal
 [161] ApplyImageScale       [159] Make_SC_Window        [192] ctime
 [231] BitmapImage_Load       [56] MapCloud               [22] drand48
 [232] BitmapImage_Unload     [16] MapCloudLayer          [42] ecoset
 [106] BuildCloudKeyTable     [15] MapCloudObject         [26] exp
 [149] BuildGenericKeyTable    [9] MapTopo               [205] fclose
 [138] BuildKeyTable         [147] ModeList_Choose       [151] fgets
 [223] BuildRotationMatrix   [245] ModeList_Del           [37] findangle
 [137] BuildTrigTables       [128] ModeList_New          [167] findangle2
 [107] BuildWaveKeyTable     [217] Multiply3x3Matrices    [25] findposvector
 [199] BusyWin_Del           [246] NegateVector           [44] finite
 [133] BusyWin_New            [51] Raster_Fract          [173] floor
  [75] BusyWin_Update         [61] Reflection_Render     [110] fopen
  [62] Celestial_Bodies      [247] ResetTimeLines        [105] fprintf
 [215] CheckIFF              [248] Rexx_Del              [101] fread
  [78] CheckInput_ID         [169] Rexx_GetMsg           [197] free
 [165] Close_ES_Window       [249] Rexx_New              [259] freeQCmaps
 [233] Close_Log_Window      [170] Rexx_SigMask          [178] free_Memory
 [234] Close_Render_Window   [144] Rootstock_SetColorName [212] freevecarray
 [235] Close_SC_Window       [145] Rootstock_SetName     [139] freopen
 [224] CloudData_Del          [28] RotatePoint            [95] fscanf
 [152] CloudData_New         [213] RotationMatrix3D      [146] fwrite
 [140] CloudLayer_New        [104] SaveProject           [111] get_Memory
  [57] CloudPointSort         [70] ScreenPixelPlot       [172] getc
 [236] CloudWave_Init        [123] SetMemoryReqTxt       [260] getcwd
  [50] Cloud_Generate        [168] SetRenderSpeedGauge    [11] getdblscrncoords
  [93] Cloud_Load             [55] SetScreenColor        [229] getfilenameptrn
  [80] CompressRows          [130] Set_ES_Window          [17] getscrncoords
  [41] ComputeTextureColor   [196] Set_Param_Menu         [14] getscrnpt
  [65] DEM_InterpPt           [84] SplineAllKeys         [131] getviewscrncoords
 [237] DataBase_Del           [90] SplineGenericKeys       [4] globemap
 [158] DataBase_New          [109] Status_Log            [193] gmtime
 [126] Database_Load          [38] SurfaceNormal          [83] initinterview
 [124] Database_LoadDisp     [209] TrimZeros             [261] initmopar
 [153] DirList_Add           [250] UndoPar               [262] initpar
 [225] DirList_Del           [251] UnitVector            [206] isatty
 [154] DirList_New           [228] User_Message_Def       [97] loadparams
 [203] Disable_ES_Gads        [43] VectorAngle           [100] loadparamsV2
 [238] Disable_ES_Window      [31] VectorMagnitude       [194] localtime
 [226] DisposeEcotypes        [69] VertexIndexFaceOne_EdgeSet [207] lseek
 [239] DitherTable_Del        [68] VertexIndexFaceTwo_EdgeSet [1] main
  [89] DitherTable_New       [211] VertexIndex_Del       [263] make_window
  [52] DoGauss               [252] WCS_App_Del            [77] makesky
  [79] DoMethod                [3] WCS_App_EventLoop     [112] malloc
  [81] DoMethodA             [160] WCS_App_New             [6] maptopoobject
 [218] Ecotype_Del           [253] WCS_App_Startup        [86] memcpy
 [102] Ecotype_Load           [34] WaterEco_Set           [36] memset
  [19] FacePt_Switch          [10] WaveAmp_Compute       [135] open
  [20] Face_Compute          [221] WaveData_Del          [150] openbitmaps
 [216] FindIFFChunk          [148] WaveData_New           [60] pow
 [157] FixPar                [254] Wave_Init             [171] putc
 [219] FoliageGroup_Del      [122] Wave_Load             [181] read
 [117] FoliageGroup_Load     [142] Wave_New              [143] readDEM
 [220] Foliage_Del            [53] ZeroCoords            [141] realloc
 [119] Foliage_Load           [35] __adddf3               [54] rendercloud
  [74] FractFaceOne_Setup    [134] __allocfd             [230] rmdir
  [72] FractFaceTwo_Setup    [177] __chkabort            [214] rotate
   [7] FractFace_Render      [198] __fclose               [76] saveILBM
  [24] FractPoint_Sort       [183] __fflush               [58] setcloudfaceone
  [12] FractPoly_Divide       [23] __ieee754_exp          [59] setcloudfacetwo
   [8] FractRecurse           [39] __ledf2                [30] setface
 [240] FreeAllVectors         [40] __muldf3              [129] setfloat
 [227] FreeGenericKeyTable   [116] __srget               [264] setvalues
 [241] FreeKeyTable          [255] __static__DataBase_Del.part.2__...DataBase.c__DataBase.c [125] setview
 [242] FreeTrigTables        [256] __static__Rexx_Del.part.2__...RexxSupport.c__RexxSupport.c [32] sin
  [66] GaussRand             [118] __static__VertexIndex_New.part.1__...MapTopoObject.c__MapTopoObject.c [156] sortrenderlist
  [71] HaloEffect             [29] __static__rng__.home.developer.amiga.gcc.projects.libnix.sources.math.extra.rand48.c__rand48.c [91] sprintf
  [96] Handle_APP_Windows    [182] __static__strfnumb__.home.developer.amiga.gcc.projects.libnix.sources.nix.time.strftime.c__strftime.c [49] srand48
  [98] Handle_EP_Window      [185] __swbuf               [163] sscanf
  [99] Handle_ES_Window       [87] __vfprintf_total_size [175] strcasecmp
 [166] Handle_RN_Window      [176] _lx_fhfromfd          [200] strcmp
 [155] Handle_SC_Window      [201] _setup_file           [195] strftime
  [64] Image_Composite       [179] acos                  [208] strlen
  [13] InitCloudMap          [180] asin                  [127] strmfp
   [5] InitDEMMap             [48] atan                  [191] strncmp
 [243] InitVectorMap         [162] atof                  [189] strtol
 [187] KeyButtonFunc         [188] atoi                  [190] strtoul
 [244] LoadForestModels       [82] autoactivate           [27] swmem
  [63] LoadImage             [120] calloc                [113] tan
  [85] LoadProject            [73] ceil                  [222] tell
 [121] Log                    [21] cexp                  [204] time
 [136] Log_ElapsedTime        [45] cimag                 [174] ungetc
 [210] MUI2_MenuCheck_Hack   [202] close                  [88] vfprintf
 [186] MUI_DoNotiPresFal     [257] closebitmaps           [94] vfscanf
 [114] MUI_NewObject         [258] closesharedwindow      [92] vsprintf
 [115] MUI_NewObjectA        [132] computesinglebox      [164] vsscanf
  [67] MakeNoise              [18] convertpt             [184] write
 [103] Make_ES_Window         [33] cos
